"product_reference";"source_name";"source_category";"source_type";"source_row_count";"odoo_id";"odoo_name";"odoo_category";"odoo_type";"odoo_active";"decision";"notes"
"7274LGSV4MQO";"GLACE MILIEU ARG OUVR VT KANGOO II 07-21";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274LGSV4RQ1J";"CUST ARG VT KANGOO 2 4P LONG 08-21";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274LGSV5RDO";"GLACE ARG VT KANGOO II  08-21";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274LGSV5RQ";"CUST ARG VT KANGOO  PTE COUL 07-";"Glace laterale";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274LGSV5RQ1J";"CUST ARG VT KANGOO RALLONGE 07-21";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274RGPV5RDO";"GLACE ARD VT FONCEE KANGOO II  08-";"Glace laterale";"product";"4";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274RGSV4FD";"GLACE DESCENDANTE AVANT DROIT TEINTÉ VERT RENAULT KANGOO II 08-";"Glace laterale";"product";"7";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274RGSV4RD";"GLACE ARD VT PARTIE AR KANGOO II 08-";"Glace laterale";"product";"4";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274RGSV4RD1J";"GLACE ARD PARTIE AV  KANGOO II  08-21";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274RGSV5RDO";"GLACE ARD VT KANGOO II  08-21";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274RGSV5RQ";"CUSTODE ARRIÈRE DROIT TEINTÉ VERT KANGOO PTE COULISSANTE 07-";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7274RGSV5RQ1J";"CUST ARD VT KANGOO RALLONGE 07-21";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7275AGAMV1P";"PB VT ACO MEGANE 3 CPE CAPT 08-";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7275AGNMV1P";"PB VT RENAULT MEGANE 3 CPE CAPT 08-";"Pare-brise";"product";"7";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7275BGNCA";"LUN VT MEGANE COUPE ANT 09-";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7275BGPCA";"LUN VT PRIV MEGANE COUPE ANT 09-";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7275RGNC2RQZ";"CUST ARD VT MEGANE III 3P      08-";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276AGS";"PB VT DACIA SANDERO/DUSTER 08-";"Pare-brise";"product";"37";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276ASMHB";"JC INF.PB DACIA SANDERO/DUSTER 10-";"Joint";"product";"24";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276ASMHT";"JC SUP.PB DACIA SANDERO/DUSTER 10-";"Joint";"product";"16";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276BGDR";"LUNETTE TEINTÉ VERT FONCEE DACIA DUSTER 08-";"Lunette";"product";"6";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276BGSH";"LUN VT DACIA SANDERO    08-17";"Lunette";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276BGSH1E";"LUN VT DACIA SANDERO    08-";"Lunette";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276BGSR";"LUN.VT DACIA DUSTER 08-";"Lunette";"product";"8";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276BYPR";"LUN PRIVACY DACIA DUSTER 08-17";"Lunette";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276LGDR5RD";"DESC ARG VT FONCEE DACIA DUSTER 08-17";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276LGDR5RQ";"CUST ARG VT FONCEE DACIA DUSTER 08-";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276LGSH5FD";"DES AVG V TEINTÉ VERT SANDERO/DUSTER 08-";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276LGSH5RD";"GLACE DESCENDANTE ARRIÈRE GAUCHE TEINTÉ VERT DACIA SANDERO 08-";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276LGSH5RV";"DEFL ARG VT DACIA SANDERO 08-17";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276LGSR5RD";"DESC ARG VT DACIA DUSTER 08-16";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276LGSR5RQ";"CUST ARG VT DACIA DUSTER 08-";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276RGDR5RQ";"CUST ARD VT FONCEE DACIA DUSTER 08-";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276RGSH5FD";"DESC AVD VT SANDERO/DUSTER 08-17";"Glace laterale";"product";"5";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276RGSH5RD";"DESC ARD VT DACIA SANDERO 08-17";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7276RGSR5RD";"GLACE DESCENDANTE ARRIÈRE DROIT TEINTÉ VERT DACIA DUSTER 08-16";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7278LGNC2FD";"DESC.AVG VT LAGUNA 3 COUPE 08-15";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279AGAMV1P";"PB VT ACO.MEGANE III BNE/BK+CAPT 08-15";"Pare-brise";"product";"5";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279AGNMV1P";"PB VT MEGANE 3/ FLUENCE CAPT 08-15";"Pare-brise";"product";"5";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279AGNV1M";"PB VT MEGANE III/FLUENCE BNE/BK 08-15";"Pare-brise";"product";"11";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279BGNEA";"LUN VT MEGANE 3 BREAK ANT 08-15";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279BGNHA";"LUN VT RENAULT MEGANE 3 5P ANT 08-15";"Lunette";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279BGSSA";"LUN VT RENAULT FLUENCE 4P ANT 10-15";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279LGNH5RV";"DEFL ARG VT MEGANE 3 5P    08-15";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279RGN5FDW";"GLACE DESCENDANTE AVANT DROIT TEINTÉ VERT MEGANE 3 5 PORTES";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279RGNE5RV";"DEFL ARD VT MEGANE 3 BREAK 08-15";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279RGNH5FDW";"DESC.AVD VT MEGANE 3 5P.BNE/BK 08-15";"Glace laterale";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279RGNH5RV";"DEFL ARD VT MEGANE 3 5P    08-15";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7279RGPH5RV";"DEFL ARD VT FONCEE MEGANE 3 5P  08-15";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7280AGAMV1R";"PB VT ACOUSTIC.SCENIC III+CAPT  09-16";"Pare-brise";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7280AGAV1M";"PB VT ACO.RENAULT SCENIC III    09-16";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7280AGSMV1R";"PB VT RENAULT SCENIC III CAPT  09-16";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7280BGDMA1J";"LUN VT FONCEE GD SCENIC FIXE ANT 09-16";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7280BGSM";"LUN VT SCENIC FIXE          09-16";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7280BGSMA";"LUN VT SCENIC FIXE   ANT           09-16";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7280BGSMA1J";"LUN VT GRAND SCENIC FIXE   ANT 09-16";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281AGSMV1P";"PB VT MASTER III / MOVANO CAPT    09-";"Pare-brise";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281AGSV";"PARE-BRISE TEINTÉ VERT MASTER III / MOVANO SANS EMBASE RÉTRO  09-";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281AGSV1C";"PB VT MASTER III / MOVANO +EMB. 09-";"Pare-brise";"product";"35";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281ASMV";"JC PB MASTER 3 /MOVANO 2      09-";"Joint";"product";"32";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281BGSVLU";"LUN VT GAUCHE MASTER 3      09-";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281BGSVR";"LUN.VT DROITE MASTER 3 CHAUFF 09-";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281BGSVRU";"LUNETTE TEINTÉ VERT DROITE MASTER 3 09-";"Lunette";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281LGSV2FD";"DESC AVG VT MASTER 3/MOVANO 2    09-";"Glace laterale";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281LGSV2FV1B";"DEFL AVG VT MASTER 3/MOVANO 2    09-";"Glace laterale";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281RGSV2FD";"DESC AVD VT MASTER 3/MOVANO 2    09-";"Glace laterale";"product";"5";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281RGSV2FV1B";"DEF AVD TV MASTER 3/MOVANO 2 09-MO 0.90";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281RGSV4RD1J";"GLACE PTE ARD VT MASTER 3/MOVANO 2 09-";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7281RGSV4RDF1J";"GLACE PTE ARD COULIS VT MASTER 3 MOY LON";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289AGN";"PB VT DACIA LODGY/DOKKER 12-";"Pare-brise";"product";"17";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289BGNM";"LUN.VT DACIA LODGY 12-";"Lunette";"product";"17";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289BGNVL";"LUNETTE ARRIÈRE GAUCHE TEINTÉ VERT DACIA DOKKER";"Lunette";"product";"3";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289BGNVRU";"LUN ARD VT DOKKER NON CHAUF 12-";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289LGNM5FD";"DESC AVG VT LODGY/DOKKER 12-";"Glace laterale";"product";"4";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289LGNM5RD";"DESC ARG VT DACIA LODGY 12-";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289LGNM5RQ";"CUST ARG VT DACIA LODGY 12-";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289LGNM5RQO";"CUST OUVR ARG VT DACIA LODGY 12-";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289LGNV5RDO";"GL PORT COUL ARG OUV VT DOKKER/EXPRESS";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289LGNV5RQ";"CUST ARG VT DOKKER 12-  /EXPRESS 21-";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289RGNM5FD";"DESC AVD VT LODGY/DOKKER 12-";"Glace laterale";"product";"4";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7289RGNV5RDO";"GL PORT COUL ARD OUV VT DOKKER/EXPRESS";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290AGAMV1M";"PB VT ACO CLIO 4/5P/BK  CAPT  12-17";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290AGAMV6X";"PB VT ACOU RENAULT CLIO IV CAPT  17-";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290AGSMV1M";"PB VT RENAULT CLIO IV+CAPT. 13-";"Pare-brise";"product";"11";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290AGSV1M";"PB VT RENAULT CLIO 4 5P./BK 12-";"Pare-brise";"product";"34";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290AGSV6I";"PB VT CLIO 4 5P./BK EMB.GLISSIERE 12-";"Pare-brise";"product";"45";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290AGSV6I-O";"PB VT CLIO 4/5P /BK EMB GLISSIERE 12-";"Pare-brise";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290BGPH1E";"LUN VT FONCEE CLIO 4 3/5P  13-";"Lunette";"product";"2";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290BGPHA";"LUN VT FONCEE CLIO 4  3/5P ANT  13-";"Lunette";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290BGSH";"LUNETTE TEINTÉ VERT RENAULT CLIO 4 3 ET 5 PORTES 13-";"Lunette";"product";"17";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290BGSHA";"LUN VT CLIO 4  3/5P  ANT      13-";"Lunette";"product";"11";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290LGPE5RQZ";"CUSTODE ARRIÈRE GAUCHE TEINTÉ VERT FONCÉ CLIO 4 BREAK 13-MO 1.10";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290LGSH5FD";"DESC.AVG VT RENAULT CLIO 4 5P. 12-";"Glace laterale";"product";"7";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290LGSH5FVWZ";"DEFL.AVG VT CLIO 4 5P./BK 12-";"Glace laterale";"product";"8";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290LGSH5RD";"GLACE DESCENDANTE ARRIÈRE GAUCHE TEINTÉ VERT RENAULT CLIO 4 ET 5 PORTES 12-MO 0.80";"Glace laterale";"product";"1";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290RGSH5FD";"DESC AVD VT RENAULT CLIO 4/5P/BK  12-";"Glace laterale";"product";"6";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
"7290RGSH5FVWZ";"DEFL.AVD VT CLIO 4 5P./BK 12-";"Glace laterale";"product";"19";"";"";"";"";"";"create_candidate";"Reference absente du catalogue Odoo; validation metier requise."
